Id,ParentId,Type,Name,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,Visibility,IsCollapsed,IconPath,ScenePath,AlignToAabbCenter
cdf15ba0-11b7-4ed5-ada8-f8119877398e,ca409fbf-eb40-4eaa-9668-3956e845a67b,Any,cdf15ba0,-26.10545618,65.71180481,-146.09864605,-0.13072782,-0.11108894,-0.76414929,0.06112215,Inherit,FALSE,res://assets/icon/entity/point.svg,,FALSE
09055808-f092-4dd2-a701-6ddf0cc8b67a,00000000-0000-0000-0000-000000000001,Any,09055808,-207.38232436,74.73979277,-50.06551454,0.6617415,0.50244148,0.1070888,0.21173472,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
a8ad7a5d-0ac5-4782-a889-48f91db1e153,f8ee9826-29ce-4c62-9465-84abdd4b0dc9,Any,a8ad7a5d,-200.50516163,-59.10843253,-86.10771775,0.41262238,0.01793748,-0.90906578,-0.81088752,Inherit,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
ee13dcbf-45f0-467a-803c-5cf8b8808345,fdd2ed0e-c1cc-4558-a36d-776e7577c1d6,Any,ee13dcbf,-127.16662063,44.98326326,-228.96494413,0.49735494,-0.04532317,0.43470694,0.65303791,Inherit,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
1a1ed35a-7805-48c2-bcda-a3ce94d0767e,29e2d9b9-3d49-49af-b244-99574d6ef03e,Any,1a1ed35a,41.48153136,-166.03801978,5.52515954,-0.21900225,-0.85271555,0.79453013,-0.91366153,Inherit,FALSE,res://assets/icon/entity/instance.svg,,FALSE
9599a2de-f3c7-4d2a-8c64-217499356950,85f79dde-8166-4298-91d5-8a06ffa9d542,Any,9599a2de,-28.00845624,-221.24397334,-57.10663894,-0.26503519,0.87697553,0.25327192,0.22072077,Inherit,FALSE,res://assets/icon/entity/component.svg,,FALSE
134cc931-e145-49fd-a99a-f667bcc7031a,4d52d01e-708e-48c2-92d3-71813475e820,Any,134cc931,-9.36442859,-208.67050647,219.41017405,0.171913,-0.77350706,-0.72835709,-0.69856046,Invisible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
c0a9cb27-a1e1-43fc-b701-26defbe63c52,37fdc0f3-a68c-47e7-b421-5b823a685c20,Any,c0a9cb27,-220.51633311,-81.72105874,-163.92941559,0.365031,-0.99129642,0.28187811,0.83239605,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
e76a3140-feea-4d09-a662-fd54f1b951aa,00b8d8c3-9ace-4993-aa65-adaa8200e3e8,Any,e76a3140,77.03536322,104.24540139,-95.92954411,-0.138961,0.32628391,-0.0735757,-0.07031264,Visible,FALSE,res://assets/icon/entity/line.svg,,FALSE
24cc517e-7ca9-4c7e-a3b4-0ae9c4b441ff,1b64e7c8-1f1c-4a7a-8e4a-731257f1ae32,Any,24cc517e,203.97451844,189.09217717,75.73938012,-0.1691317,-0.72336583,-0.09609846,-0.48880791,Visible,TRUE,res://assets/icon/entity/point.svg,,TRUE
725d36f8-e0ae-4faa-9a85-350802c136cb,2d4d5236-ef5c-4e90-a4eb-7567c71a456f,Any,725d36f8,99.2630128,248.50328034,-222.66125398,-0.24954227,-0.52044179,-0.59723275,0.91334104,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
a93cec5b-aaac-4903-8b14-e178bbd2c1da,9af003a5-4b6b-4c1c-9427-ffc67d366dee,Any,a93cec5b,-45.75887127,130.73379448,-223.41986931,0.48969534,-0.09743124,0.83116694,0.99595462,Invisible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
e507600e-6c3d-4d48-b4f2-376867ac7b4e,79216a7b-9c85-49b6-a899-0216acb9556c,Any,e507600e,-173.19174317,-224.62417789,-40.24148467,-0.0487836,-0.75777436,-0.07465337,0.78903774,Inherit,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
ee00edbe-bd8e-4725-a7f8-2e165f4f38fd,00000000-0000-0000-0000-000000000001,Any,ee00edbe,247.03712133,-105.44210642,71.76659108,-0.60351841,0.4403808,-0.1461611,0.31820795,Visible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
ccae0430-c202-4cf4-849e-5ab7476e1d08,63dc8b03-eb6b-46c8-9add-debc6f730576,Any,ccae0430,-237.05113096,36.99058005,-110.57906917,-0.0625766,-0.78648543,-0.05230204,0.35788011,Invisible,FALSE,res://assets/icon/entity/component.svg,,FALSE
790df0a5-93a7-4fe6-9ffe-4d6a4def18e2,69fd7ae1-91bb-41dd-bf5d-82efaaf2eaad,Any,790df0a5,194.5527815,-155.92883849,-168.44931637,-0.14620005,0.47179059,-0.16508631,-0.63594514,Inherit,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
1d1d1a1a-5963-4ec1-8e2a-e2f562903d9c,5f4cd305-1bce-4836-9d0b-0290d043ecbf,Any,1d1d1a1a,-102.75191481,54.05283524,-138.54108606,0.75178748,0.18400835,-0.03858001,0.99401674,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
e854baa6-fcde-41f5-bd8c-33f9a5c11c37,affe484b-bcf9-4932-9295-39e056faea10,Any,e854baa6,-79.66564006,5.47895499,94.1459296,-0.33090373,-0.21188743,-0.73693736,-0.53277524,Invisible,FALSE,res://assets/icon/entity/line.svg,,FALSE
926ca2af-c4e2-4dbb-bd17-6ec98713dba3,65faca73-9c51-442b-ae8d-6e71b08b8f01,Any,926ca2af,88.72389739,174.09257261,-226.57038596,0.15380533,0.48115395,0.44318951,-0.87049721,Visible,FALSE,res://assets/icon/entity/point.svg,,FALSE
dfe139ce-b682-4387-8d37-822fe1c763a1,ba28b6a0-457e-4a2e-a6b3-8cac665a969f,Any,dfe139ce,-210.16531738,33.58713411,26.61024722,-0.54784732,-0.96757327,0.17027294,-0.35012016,Visible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
35a2779e-c282-4c1d-b39c-7213f4e134ce,e9259c93-0892-4a44-9d70-11e2dfe4a6d8,Any,35a2779e,247.3770855,-174.99800093,240.98849226,0.59626373,-0.05659335,0.7988958,0.6125885,Visible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
c81b39c1-acfd-4069-8e2c-07244662c616,46adc1f8-8e25-4bc8-a03e-ab4c155dff26,Any,c81b39c1,-65.96521769,27.27871285,147.04301949,-0.9368599,-0.61342481,0.69241913,0.98692139,Visible,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
e6ed66f2-56ab-4c78-9a0b-28a57ccdcba3,402396e2-c3dd-40d9-a4b8-a106a6920741,Any,e6ed66f2,-222.43984741,108.79675316,183.76434708,0.00264615,0.62228469,-0.96312716,0.5486669,Invisible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
814e8996-0ad5-4601-868b-d43fd0660ace,894eb0f1-52da-44fe-bb49-b4831788bc4d,Any,814e8996,-192.83288156,-192.70380933,-2.62772862,-0.79368922,-0.98078356,-0.94110305,-0.74735873,Inherit,FALSE,res://assets/icon/entity/component.svg,,FALSE
d8b56227-36b2-4dca-8420-259a18097a6b,836c05f6-b0be-4402-8e7f-e54bb9ac7bcf,Any,d8b56227,-28.99041831,189.65796402,-61.75909043,-0.70517735,0.54121683,-0.19538872,-0.04292156,Invisible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
6f7faba1-c07f-49b5-b901-6cb2e6ef2293,00000000-0000-0000-0000-000000000001,Any,6f7faba1,-240.49483612,206.14525394,-225.95034189,-0.25222665,0.41402186,-0.53476871,0.02326747,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
869ad5e6-45ea-49a3-b34c-0856a4cca6d7,949d2063-cb70-4c90-9c08-1f69e67095a7,Any,869ad5e6,73.50715032,-181.15900663,-3.28445144,-0.32227669,0.92708112,-0.95240316,0.10872864,Inherit,TRUE,res://assets/icon/entity/line.svg,,FALSE
575a6423-f264-4054-a891-917ac68dfc47,2208e71d-05a0-4dd1-8cbb-a975533ae882,Any,575a6423,-138.16052344,124.15549549,-117.54291172,0.08989841,0.52927512,0.81049882,0.90885877,Inherit,FALSE,res://assets/icon/entity/point.svg,,FALSE
39a7b208-81f7-495b-a9d5-6916a4626087,f66c9a6e-4acf-45f4-8946-10f5248218d1,Any,39a7b208,62.6318533,205.19348139,203.85448958,0.89397018,-0.0695539,-0.95443229,-0.77107898,Invisible,FALSE,res://assets/icon/entity/surface.svg,,TRUE
f5a1a52b-4426-45ed-ad2c-e6288cdf12a8,410004cc-adae-4607-b20d-073a097113c3,Any,f5a1a52b,184.61984533,-116.87577975,-46.33834716,0.76395348,0.96622162,0.6097754,0.47957721,Visible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
52b915aa-b553-4ab3-b6c7-6d38b2993dd1,790df0a5-93a7-4fe6-9ffe-4d6a4def18e2,Any,52b915aa,122.71355645,-49.58996191,-10.76069952,0.71103502,0.644235,0.77619708,-0.84270319,Inherit,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
0bd2ec71-9203-46ea-b1f1-9a06dd8cd0e3,afcc3ff7-6217-4f7b-86bc-2717079d0e42,Any,0bd2ec71,-34.11617213,-12.96943951,-176.17352699,-0.71430019,-0.16108542,0.2009662,0.36234822,Invisible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
535a8f8c-c96c-4cd5-8d81-a52d936a60d9,c41f3fd5-a703-4dda-8418-cd0b95d74992,Any,535a8f8c,-68.94468298,100.01460479,86.22946722,-0.05870551,-0.55119771,0.92822894,-0.67648904,Invisible,FALSE,res://assets/icon/entity/component.svg,,FALSE
cc3bee2f-2572-43fe-baa2-c1e16cca2977,814e8996-0ad5-4601-868b-d43fd0660ace,Any,cc3bee2f,-107.68164688,-79.1488927,132.60009041,-0.07994704,0.6103212,-0.23559323,0.83322152,Inherit,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
85476489-be8c-4b39-a07b-ed482a56f2db,e8465e89-edea-41bf-b1b7-8aeebf0f3c5e,Any,85476489,-213.5185343,134.87309864,-205.86526857,-0.96077912,0.73667338,-0.42680727,-0.41488875,Invisible,FALSE,res://assets/icon/entity/body.svg,,FALSE
f084b4d2-c7c0-4f27-bc61-f5877ffcfb6c,f184c108-8b70-44d8-947f-6859bac66d71,Any,f084b4d2,107.19499707,113.19489305,173.39557452,0.61368041,-0.59839474,-0.80651843,-0.16598606,Visible,FALSE,res://assets/icon/entity/line.svg,,FALSE
697d078a-f4f8-475e-9cd6-d725acd62d71,1c7b73fa-e0ef-4ac4-ad32-2c9194d574ad,Any,697d078a,-91.91014191,-112.61006531,-161.79053411,0.02872827,0.38752406,-0.72601426,0.79006839,Invisible,FALSE,res://assets/icon/entity/point.svg,,FALSE
8e5a7376-665b-47dc-8433-5275aa423f13,00000000-0000-0000-0000-000000000001,Any,8e5a7376,168.46223707,232.51402424,235.87058903,0.33780104,0.53089912,-0.54752171,-0.57908996,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
f376cfe9-99f9-4e64-8285-d17853611738,396f225f-47c5-42cc-b80f-a8d6888b9486,Any,f376cfe9,-191.68808565,-100.19436821,-78.74990293,0.66338504,-0.22827486,-0.64381676,0.08341658,Visible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
c1a566f6-242f-405f-ab59-5df669a39e6d,6c0ac463-6ef3-47a9-a81d-9973a1ac1432,Any,c1a566f6,229.36742123,-176.8634014,-11.10175008,-0.71820083,0.33691879,-0.91396099,-0.14503474,Invisible,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
919be011-4e85-4fb3-8462-c2cce06bbc7e,203a652c-244a-4d7f-a1bc-58f4dc6dc3ba,Any,919be011,217.11120054,14.64441198,29.29939925,-0.84803167,0.90255318,-0.75084751,-0.85135002,Visible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
f5293813-1b88-4d1e-b81d-d9e54ab28cb1,b95ee83f-3830-42fe-8d65-b5c3eae1e118,Any,f5293813,105.47583846,178.23222672,224.47021677,0.00030129,0.27267226,0.82412973,0.1851829,Invisible,FALSE,res://assets/icon/entity/component.svg,,FALSE
1617c2d5-44cf-445e-add7-304996031d87,d31ac517-23c7-4ecc-bc77-a9550a7c4ff8,Any,1617c2d5,-232.41111123,175.35622251,215.15857264,-0.8066235,0.26942128,-0.84877072,-0.50720691,Inherit,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
24738671-c2a6-4ff8-b73f-c8872db60859,9d5db171-1415-4041-b877-da2d728ad7a3,Any,24738671,-91.89240138,98.01244379,-101.71567409,0.85744335,-0.51716422,-0.86869772,0.2516162,Inherit,TRUE,res://assets/icon/entity/body.svg,,FALSE
d7e1cd65-bf68-4c09-95e9-f89aab993710,333c7083-e37c-44ec-8596-24784a38aefe,Any,d7e1cd65,-225.19380971,-229.6801689,-75.83266395,-0.56415211,0.51473506,0.87238136,0.70112809,Invisible,FALSE,res://assets/icon/entity/line.svg,,FALSE
c44ed263-145e-4614-b60e-04a87bea864e,a36c8304-58b8-4a14-870b-2381a72c18cb,Any,c44ed263,-0.78747456,-20.70790006,4.96853458,0.13146327,0.09661628,0.37668488,0.85124759,Visible,FALSE,res://assets/icon/entity/point.svg,,FALSE
7ccad2fc-6375-4d76-a48b-f8fa4e111f38,b396fccf-9572-4bb9-a661-257b636c78b0,Any,7ccad2fc,85.0569498,168.76707548,197.28909081,-0.03403168,0.65917524,0.54603713,-0.2483695,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
2ee38eab-bf8c-4d0b-b038-819dcadf0363,de162861-9a24-416a-8763-8ad0e2bcbf41,Any,2ee38eab,-234.520538,141.11500205,57.52328146,0.76657858,0.74868509,-0.27979298,0.09315669,Visible,FALSE,res://assets/icon/entity/annotationset.svg,,TRUE
fdc40758-ebcd-42cd-8149-ff21aa704ee0,7f7e65d6-4999-4878-b015-d551c61fbbeb,Any,fdc40758,134.53051838,158.62691515,-203.32754308,0.98825293,-0.50775159,0.60790806,-0.01334081,Invisible,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
2649fd01-024b-4f9d-9103-42a5a920413e,00000000-0000-0000-0000-000000000001,Any,2649fd01,109.83691451,-130.58803667,125.24178013,-0.7045665,0.21645242,-0.99380425,0.69822608,Inherit,FALSE,res://assets/icon/entity/instance.svg,,FALSE
5df866fa-81d5-4965-bec8-70921df728fd,56aaa8e7-4aa6-4121-890d-2855fde625cd,Any,5df866fa,-30.65076553,-14.54583102,33.31411014,-0.57789592,0.15063222,0.68421739,0.99851548,Inherit,FALSE,res://assets/icon/entity/component.svg,,FALSE
58188e87-b6b2-4487-801c-7f10ad6226e0,d30b8749-ac83-4f87-8df0-9663592d1e6e,Any,58188e87,-225.7366958,233.61923917,57.5678797,0.16848331,-0.70033288,-0.96169341,-0.98934186,Invisible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
6cbe27ae-be43-4498-90db-7a577ba38bd9,c2dd8e7d-7c39-409a-b077-14adc01123be,Any,6cbe27ae,37.52551078,127.87052983,87.99371791,0.18281989,-0.8187517,0.97930913,-0.83676775,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
7b620aad-b344-40fb-84a9-85a4547dfc7d,f4d9e55e-015f-4f40-b920-24dbf6ebb4ad,Any,7b620aad,-246.18688342,52.96512591,-38.63364332,0.55826426,0.53186705,0.33344825,0.83729669,Invisible,FALSE,res://assets/icon/entity/line.svg,,FALSE
a625d57a-37d1-4089-a6da-b661933dce76,cd5689f8-ef62-43f6-8bf0-c394012eb927,Any,a625d57a,238.17542404,114.2126256,-153.12753637,0.95029027,-0.81182565,0.62316557,-0.14696183,Invisible,FALSE,res://assets/icon/entity/point.svg,,FALSE
49347e2d-74c5-4b53-ae47-02d846189a0b,94d51dae-f9da-41c1-b013-3d4d0dd9777b,Any,49347e2d,-183.58213195,-182.28391345,-205.50481717,0.46266053,-0.71522464,0.71872213,0.69307023,Inherit,FALSE,res://assets/icon/entity/surface.svg,,FALSE
c9441ef3-505f-499d-a64d-1ae0c17a82b6,3481cc7c-584c-4a86-87ba-debf0de5b5d4,Any,c9441ef3,-110.14661838,173.64426233,-59.85790692,0.15394731,-0.74112817,0.04394275,0.41023474,Invisible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
3e661cd6-8d0f-4be6-aaf0-1d0c18ebb8ad,31725c91-5183-48fa-9762-d11e7e460abf,Any,3e661cd6,-51.56379696,-115.30275963,-149.34752295,0.89682327,0.33118662,-0.54314296,0.88696658,Inherit,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
f16d22eb-4ade-4df5-a394-34f05951e14b,e72291b8-0708-474e-9396-2b050642d4ab,Any,f16d22eb,231.40891617,49.95294372,80.8269418,0.7288093,-0.67021829,-0.32960654,-0.07287311,Invisible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
69bdd5c3-09e8-4dce-b16c-3b2b9f09b4db,e5638c64-fb0c-4c39-9d67-1867457963ee,Any,69bdd5c3,-225.99952061,-111.8520167,-18.22871448,0.1267433,0.86519402,-0.01625699,-0.58819997,Visible,FALSE,res://assets/icon/entity/component.svg,,FALSE
80c67c4b-098e-4199-9f51-a7b271766ece,b7b1254b-2807-43ac-a64f-b537db6b8b51,Any,80c67c4b,97.69290958,-50.31140442,49.49466689,0.3435471,-0.45994448,-0.79508866,-0.53006129,Inherit,TRUE,res://assets/icon/entity/hybridbody.svg,,FALSE
63b4753a-2512-489a-b389-4ab9773de3ea,00000000-0000-0000-0000-000000000001,Any,63b4753a,-6.98352966,-87.60691776,-157.7879502,-0.06032228,0.72112369,0.57569396,-0.77318108,Invisible,FALSE,res://assets/icon/entity/body.svg,,FALSE
77294a9d-8c70-4a10-a0a7-5e49f905fed8,12aa6d59-5f3a-42a8-b890-81a6f472fb83,Any,77294a9d,87.07806484,149.58511265,-42.34894425,0.36479534,-0.90982509,-0.77317958,-0.63868894,Visible,FALSE,res://assets/icon/entity/line.svg,,FALSE
fdb6f1dc-ec4b-4ae2-a8f1-a06e53fd2a16,0f23e942-a42b-4f03-9a09-abdfe2422728,Any,fdb6f1dc,107.66776901,-193.46457158,166.7503777,-0.32640506,0.41886689,0.48502324,-0.94669654,Inherit,FALSE,res://assets/icon/entity/point.svg,,FALSE
9caa5d1b-88ab-4002-a1d6-bf5448a8e418,ae4e4c3b-385e-4924-a406-4351ced0ce57,Any,9caa5d1b,64.80051499,-39.27471851,-104.4778595,-0.34024375,0.11839642,0.25887059,-0.72951165,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
23d60725-8112-4eb7-b2d6-b7574ed1c520,2938fe46-eaea-468b-a8ac-84ac2c7f624b,Any,23d60725,132.17814447,-25.96315079,-156.28044256,-0.02310202,-0.29973378,0.44890097,-0.90224055,Invisible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
c358b1f5-4f99-4f1c-bb9b-73960c2429b8,0f5185a9-fd90-40d1-b292-9a16b87ef0dd,Any,c358b1f5,-138.18026492,-54.14057654,75.14918168,-0.42806604,-0.16333239,-0.86457053,0.2258227,Visible,FALSE,res://assets/icon/entity/annotation.svg,,TRUE
4ff28b62-ec03-42ad-a6b3-382c2de4963a,7984551a-3e0b-4378-8a7a-0c1d28507e4f,Any,4ff28b62,-151.92703712,-175.38226462,57.67635876,-0.11617505,-0.11362573,0.41249967,0.07949902,Visible,FALSE,res://assets/icon/entity/instance.svg,,FALSE
f595785f-8ed0-4ede-911e-f39c6005a72b,7d4b57ea-ac73-47cd-a82d-662ee07927d9,Any,f595785f,46.33650174,-77.86099768,-130.01399342,0.57173363,0.09430698,-0.60815267,0.94926586,Visible,FALSE,res://assets/icon/entity/component.svg,,FALSE
f1753a21-a3a9-47a3-8aa8-b0763742e653,b4840098-312d-4e47-abc9-6a6c856692b7,Any,f1753a21,-15.16135096,-136.5567252,131.46887272,-0.78189946,-0.42416451,0.78343614,-0.32843633,Invisible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
8c5c593a-b1dd-41aa-b9b8-7de41538b23e,a08028ec-2003-454e-9b62-3bb2570fa832,Any,8c5c593a,48.89955292,-78.18297452,-248.44162096,-0.55334091,0.43393355,-0.65584384,0.01507359,Invisible,FALSE,res://assets/icon/entity/body.svg,,FALSE
617ee8c2-0d29-442f-ae03-347e64634863,f1f4dd23-68ce-44d7-8cce-6315347e91e3,Any,617ee8c2,11.71228139,-88.77809408,-247.55671713,-0.03762144,0.89739896,0.73264936,-0.38604024,Visible,FALSE,res://assets/icon/entity/line.svg,,FALSE
c6f2df3c-557a-41b8-bb66-d78fc5f8d1e0,4d96fe03-d340-421a-a1f8-040603fec4a8,Any,c6f2df3c,-166.62111223,-31.1136729,172.28267757,-0.09125061,-0.37733191,-0.99593087,0.82345924,Inherit,FALSE,res://assets/icon/entity/point.svg,,FALSE
cc7fb870-ded8-4ac9-825a-ed664b99719b,00000000-0000-0000-0000-000000000001,Any,cc7fb870,-169.88320808,-70.51962303,-206.45217246,0.72263545,0.4472693,-0.78773871,0.28034975,Invisible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
32db6f58-18e3-4ade-a8a1-d15bb88664a1,8352b76b-6292-491f-9122-1ae778bd41c3,Any,32db6f58,-179.91281065,-42.82307755,-65.32827081,0.25462246,-0.86421213,-0.44333996,0.21611048,Visible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
e4acb394-e520-4e47-9d36-4ae972394e77,0c8530bc-6ad7-425d-9e69-e50a88e9778c,Any,e4acb394,-203.07228596,-174.45072435,244.24400995,-0.44362586,0.79322613,0.60414078,0.66342204,Visible,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
bf0c65c7-dd0c-47ec-8f62-f967d59f3044,79cccb9a-d024-4674-98cc-2bb9675d97f9,Any,bf0c65c7,-67.38019749,209.01390256,-178.28779571,-0.93539999,-0.99783561,-0.37680015,0.14746545,Inherit,FALSE,res://assets/icon/entity/instance.svg,,FALSE
86a9db82-4665-4c13-b6a2-1163846fc3ac,0fdd7df8-c27c-4d81-95ef-045298c57046,Any,86a9db82,176.00129751,169.30529588,149.89495738,-0.56737366,-0.27057662,0.0750652,-0.98650185,Invisible,TRUE,res://assets/icon/entity/component.svg,,FALSE
c19ce30b-7663-4206-8626-5f2c3d0de16a,1ceb95a4-115e-4c64-8230-a956cf0e7828,Any,c19ce30b,-206.56836776,173.06307187,-200.56807946,-0.68111473,-0.52697977,0.9167587,0.72025136,Invisible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
1407f128-3984-441a-8fde-2164d22aab5d,afdce525-94e2-4f8d-b16a-6f1eb6d3d89e,Any,1407f128,-172.62698427,191.02325684,-18.82615488,-0.42994947,-0.94078659,-0.3892921,0.87421317,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
a4e5ea54-db08-4b3c-8836-ff8902e62fae,dbf9741f-9c9c-4396-a71c-4024ff4e4b42,Any,a4e5ea54,149.26299727,-196.06281256,-43.3641741,-0.88451294,-0.89284299,-0.88790112,-0.74049204,Invisible,FALSE,res://assets/icon/entity/line.svg,,FALSE
7d08fdf8-75d5-45b6-8294-552fb41e2cfb,a14e1b97-c25c-472d-9a6a-100e2c8fab3e,Any,7d08fdf8,75.70922716,188.77112979,143.19342952,-0.09808916,-0.45712401,-0.65907448,0.8188887,Invisible,FALSE,res://assets/icon/entity/point.svg,,FALSE
6dd1a1a7-581d-42f7-8d66-6d814cef61e8,332ddc17-ed52-4573-9225-1266621cea25,Any,6dd1a1a7,-214.91989142,-147.10151469,90.75884583,-0.62990988,-0.65565135,-0.81419389,0.10193772,Visible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
aa6fc0b0-8a8e-4ab3-b6d6-f2148c6397da,5bd00c72-651d-4814-959e-746f8a31e25a,Any,aa6fc0b0,93.11417599,33.48866444,154.50194264,-0.01112807,-0.44158683,-0.82044715,0.02380746,Inherit,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
f5a680be-4761-446f-9e0e-5f500b29f690,0390aa08-73dc-4cbb-a058-7fcbf8791d8d,Any,f5a680be,-10.32280748,-235.44013383,146.27381945,-0.9143712,-0.94062269,-0.03908507,-0.39801081,Inherit,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
c49f5d3d-198f-43d4-9561-95a6371ed9dc,00000000-0000-0000-0000-000000000001,Any,c49f5d3d,-234.68156135,237.12210426,101.89530666,0.22121704,-0.41623014,-0.24883817,-0.4304821,Invisible,FALSE,res://assets/icon/entity/instance.svg,,TRUE
c85a9485-e81c-4fd2-a328-29bbaf7138f5,cb60a46e-5cb7-4c76-91a0-6fdc729e0fa3,Any,c85a9485,-215.43085108,-77.94441019,56.74046805,0.8714001,-0.35926281,0.01354935,0.26918362,Invisible,FALSE,res://assets/icon/entity/component.svg,,FALSE
0bdb5e8c-93c3-4697-99f6-24189b5b28c3,412d6912-1c35-4426-970b-8cfd90ffdc96,Any,0bdb5e8c,-155.46234111,174.19043506,-171.50875457,0.19667135,0.39322087,0.87810338,-0.87357018,Visible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
a12d419a-0a45-4a01-9f30-3a5113e0269e,792fe6cc-ccd4-4114-90b5-b9b6521abb90,Any,a12d419a,107.86401194,139.80345702,-236.32709216,-0.64778337,-0.59787955,0.76810093,0.9269342,Inherit,FALSE,res://assets/icon/entity/body.svg,,FALSE
87d4fdbc-a743-49d7-ae7d-ad8a40241e3e,d30a4262-04eb-4f79-aee8-d24bcc90fb41,Any,87d4fdbc,107.59803972,9.59473069,-52.82828878,-0.61720717,0.04848987,0.52247313,-0.17547957,Inherit,FALSE,res://assets/icon/entity/line.svg,,FALSE
635831b2-16f4-4a29-a06e-d31e392ec8b8,6385ad9d-8d9c-444b-857b-cea2c47abaa3,Any,635831b2,47.37107283,91.2879395,-170.50710526,0.04469012,-0.68408835,-0.76687411,0.17232606,Inherit,FALSE,res://assets/icon/entity/point.svg,,FALSE
32ae2ee6-10bb-412e-8bd4-bc7ad7780a34,5c3c2f03-5092-4028-8637-8be236aa750e,Any,32ae2ee6,-224.13763356,-33.84939944,-111.18311335,0.52947785,0.09478722,0.47939619,0.89098189,Visible,FALSE,res://assets/icon/entity/surface.svg,,FALSE
b09b3e37-e2cf-4986-a8e7-6d751f3b145a,39a7b208-81f7-495b-a9d5-6916a4626087,Any,b09b3e37,169.80027613,196.51499202,-178.47452263,0.45886094,0.94446589,-0.48379517,0.86010005,Invisible,FALSE,res://assets/icon/entity/annotationset.svg,,FALSE
2f618145-ab74-41e2-8147-fe2faa4979c9,cd136604-50a8-4197-a73d-d027661c3d73,Any,2f618145,-225.40889842,248.83945147,-87.93203246,-0.20850815,-0.62784908,0.35194462,0.54251827,Visible,FALSE,res://assets/icon/entity/annotation.svg,,FALSE
d56fec03-1579-468d-9293-6b5eb118f749,79114493-beaf-4734-9150-77260f985c76,Any,d56fec03,-114.44791121,-153.30851749,60.82554362,0.82156575,0.17989057,0.81935615,-0.13712652,Invisible,TRUE,res://assets/icon/entity/instance.svg,,FALSE
5319c639-05ff-426a-9c25-b08f0629e301,94e8b40a-8426-4991-9b50-1f2437398049,Any,5319c639,-100.45456158,225.22857691,235.89792684,0.30929065,-0.50818906,0.91042802,0.61528816,Visible,FALSE,res://assets/icon/entity/component.svg,,FALSE
bf9cbca6-8ac8-45eb-b1bb-c5b143c001b6,1f3f931b-1ea5-4526-be97-b996b61362ac,Any,bf9cbca6,-237.62920196,182.65583666,105.17146595,0.80176675,0.18459007,-0.52287981,0.41900189,Visible,FALSE,res://assets/icon/entity/hybridbody.svg,,FALSE
088e504f-ffba-4c7d-b97b-20cba4f4f3b2,00000000-0000-0000-0000-000000000001,Any,088e504f,-103.14837697,-185.76110524,77.98940354,-0.50754852,0.20332293,0.98695958,-0.84215832,Invisible,FALSE,res://assets/icon/entity/body.svg,,FALSE
